date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:16:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:51%20GMT	https://lezada-fashion.myshopify.com/collections/vendors/products/hanes-short-sleeve-beefy-pocket-t-shirt	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/collections/vendors/products/hanes-short-sleeve-beefy-pocket-t-shirt	(from https://lezada-fashion.myshopify.com/collections/vendors?q=Vendor+11)
23:16:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:51%20GMT	https://lezada-fashion.myshopify.com/collections/vendors/products/hanes-short-sleeve-beefy-pocket-t-shirt	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/collections/vendors/products/hanes-short-sleeve-beefy-pocket-t-shirt	(from https://lezada-fashion.myshopify.com/collections/vendors?q=Vendor+11)
23:16:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:52%20GMT	https://lezada-fashion.myshopify.com/collections/vendors/products/product-dummy-title-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/collections/vendors/products/product-dummy-title-1	(from https://lezada-fashion.myshopify.com/collections/vendors?q=Vendor+11)
23:16:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:52%20GMT	https://lezada-fashion.myshopify.com/collections/vendors/products/product-dummy-title-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/collections/vendors/products/product-dummy-title-1	(from https://lezada-fashion.myshopify.com/collections/vendors?q=Vendor+11)
23:16:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:52%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-4	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-4	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:53%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-4	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-4	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:53%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-4	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-4	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:53%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-4	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-4	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:53%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-3	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:54%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-3	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:54%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-3	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:54%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-3	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:54%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-3	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:55%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-3	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:55%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-3	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:55%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-3	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:56%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-2	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:56%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-2	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:56%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-2	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:56%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-2	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:57%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-2	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:57%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-2	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:57%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-2	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:57%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-2	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:58%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-1	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:58%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title-1	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:58%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-1	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:58%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here-1	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:59%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-1	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:59%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name-1	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:59%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-1	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:59%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-1	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:16:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:16:59%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:00%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:00%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:00%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-title-here	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:00%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:01%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-product-name	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:01%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:01%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:01%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/11-product-with-video	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/11-product-with-video	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:02%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/11-product-with-video	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/11-product-with-video	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:02%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/11-product-with-video	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/11-product-with-video	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:02%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:02%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:03%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/dummy-text-for-title	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:03%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/hanes-short-sleeve-beefy-pocket-t-shirt	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/hanes-short-sleeve-beefy-pocket-t-shirt	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:03%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/hanes-short-sleeve-beefy-pocket-t-shirt	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/hanes-short-sleeve-beefy-pocket-t-shirt	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:03%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/hanes-short-sleeve-beefy-pocket-t-shirt	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/hanes-short-sleeve-beefy-pocket-t-shirt	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:04%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-1	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:04%20GMT	https://lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/fr/collections/vendors/products/product-dummy-title-1	(from https://lezada-fashion.myshopify.com/fr/collections/vendors?q=Vendor+11)
23:17:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:04%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-product-name-4	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-product-name-4	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:05%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-product-name-4	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-product-name-4	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:05%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/product-dummy-title-4	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/product-dummy-title-4	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:05%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/product-dummy-title-4	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/product-dummy-title-4	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:05%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-text-for-title-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-text-for-title-3	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:05%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-text-for-title-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-text-for-title-3	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:06%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/product-title-here-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/product-title-here-3	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:06%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/product-title-here-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/product-title-here-3	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:06%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-product-name-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-product-name-3	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:06%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-product-name-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-product-name-3	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:07%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/product-dummy-title-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/product-dummy-title-3	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:07%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/product-dummy-title-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/product-dummy-title-3	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:07%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-text-for-title-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-text-for-title-2	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
23:17:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2020:17:07%20GMT	https://lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-text-for-title-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/it/collections/vendors/products/dummy-text-for-title-2	(from https://lezada-fashion.myshopify.com/it/collections/vendors?q=Vendor+11)
